,countyfips,STNAME,CTYNAME,TOT_POP,PercentHBAC,dens2010,turnout,Q13,EQ_DRE with and without paper trail,EQ_DRE without paper trail,EQ_Mail,EQ_Paper and DRE with and without paper trail,EQ_Paper and DRE with paper trail,EQ_Paper and DRE without paper trail,EQ_Paper ballot
5272,41013,Oregon,Crook County,23867,0.001885448527255206,7.04,0.4653091345005881,1.0,0,0,1,0,0,0,0
5273,41047,Oregon,Marion County,346868,0.006829687373871329,266.71,0.4653091345005881,2.0,0,0,1,0,0,0,0
5274,41047,Oregon,Marion County,346868,0.006829687373871329,266.71,0.4653091345005881,1.0,0,0,1,0,0,0,0
5275,41051,Oregon,Multnomah County,811880,0.00676947332118047,1704.94,0.4653091345005881,1.0,0,0,1,0,0,0,0
5276,41051,Oregon,Multnomah County,811880,0.00676947332118047,1704.94,0.4653091345005881,1.0,0,0,1,0,0,0,0
5277,41051,Oregon,Multnomah County,811880,0.00676947332118047,1704.94,0.4653091345005881,1.0,0,0,1,0,0,0,0
5278,41057,Oregon,Tillamook County,26787,0.0024638817336767836,22.9,0.4653091345005881,1.0,0,0,1,0,0,0,0
5279,41067,Oregon,Washington County,597695,0.0054409021323584775,731.41,0.4653091345005881,1.0,0,0,1,0,0,0,0
5280,41067,Oregon,Washington County,597695,0.0054409021323584775,731.41,0.4653091345005881,2.0,0,0,1,0,0,0,0
5281,41071,Oregon,Yamhill County,107002,0.0036541373058447506,138.56,0.4653091345005881,1.0,0,0,1,0,0,0,0
5282,41071,Oregon,Yamhill County,107002,0.0036541373058447506,138.56,0.4653091345005881,1.0,0,0,1,0,0,0,0
5283,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,1.0,0,0,0,0,0,1,0
5284,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,2.0,0,0,0,0,0,1,0
5285,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,3.0,0,0,0,0,0,1,0
5286,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,3.0,0,0,0,0,0,1,0
5287,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,2.0,0,0,0,0,0,1,0
5288,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,1.0,0,0,0,0,0,1,0
5289,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,2.0,0,0,0,0,0,1,0
5290,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,2.0,0,0,0,0,0,1,0
5291,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,1.0,0,0,0,0,0,1,0
5292,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,1.0,0,0,0,0,0,1,0
5293,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,2.0,0,0,0,0,0,1,0
5294,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,3.0,0,0,0,0,0,1,0
5295,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,3.0,0,0,0,0,0,1,0
5296,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,3.0,0,0,0,0,0,1,0
5297,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,1.0,0,0,0,0,0,1,0
5298,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,4.0,0,0,0,0,0,1,0
5299,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,3.0,0,0,0,0,0,1,0
5300,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,3.0,0,0,0,0,0,1,0
5301,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,1.0,0,0,0,0,0,1,0
5302,42003,Pennsylvania,Allegheny County,1218452,0.003660382189860577,1675.65,0.4808935862270899,4.0,0,0,0,0,0,1,0
5303,42005,Pennsylvania,Armstrong County,65263,0.000812098738948562,105.54,0.4808935862270899,1.0,0,0,0,0,0,1,0
5304,42005,Pennsylvania,Armstrong County,65263,0.000812098738948562,105.54,0.4808935862270899,1.0,0,0,0,0,0,1,0
5305,42007,Pennsylvania,Beaver County,164742,0.002179164997389858,392.3,0.4808935862270899,1.0,0,0,0,0,0,1,0
5306,42007,Pennsylvania,Beaver County,164742,0.002179164997389858,392.3,0.4808935862270899,2.0,0,0,0,0,0,1,0
5307,42007,Pennsylvania,Beaver County,164742,0.002179164997389858,392.3,0.4808935862270899,2.0,0,0,0,0,0,1,0
5308,42011,Pennsylvania,Berks County,420152,0.04237752051638455,480.37,0.4808935862270899,2.0,0,0,0,0,0,1,0
5309,42011,Pennsylvania,Berks County,420152,0.04237752051638455,480.37,0.4808935862270899,3.0,0,0,0,0,0,1,0
5310,42013,Pennsylvania,Blair County,122492,0.0018450184501845018,241.71,0.4808935862270899,2.0,0,0,0,0,0,1,0
5311,42013,Pennsylvania,Blair County,122492,0.0018450184501845018,241.71,0.4808935862270899,4.0,0,0,0,0,0,1,0
5312,42015,Pennsylvania,Bradford County,60833,0.001906859763615143,54.58,0.4808935862270899,1.0,0,0,0,0,0,1,0
5313,42017,Pennsylvania,Bucks County,628195,0.005433026369200646,1034.65,0.4808935862270899,3.0,0,0,0,0,0,1,0
5314,42017,Pennsylvania,Bucks County,628195,0.005433026369200646,1034.65,0.4808935862270899,2.0,0,0,0,0,0,1,0
5315,42017,Pennsylvania,Bucks County,628195,0.005433026369200646,1034.65,0.4808935862270899,3.0,0,0,0,0,0,1,0
5316,42017,Pennsylvania,Bucks County,628195,0.005433026369200646,1034.65,0.4808935862270899,3.0,0,0,0,0,0,1,0
5317,42017,Pennsylvania,Bucks County,628195,0.005433026369200646,1034.65,0.4808935862270899,4.0,0,0,0,0,0,1,0
5318,42017,Pennsylvania,Bucks County,628195,0.005433026369200646,1034.65,0.4808935862270899,1.0,0,0,0,0,0,1,0
5319,42017,Pennsylvania,Bucks County,628195,0.005433026369200646,1034.65,0.4808935862270899,3.0,0,0,0,0,0,1,0
5320,42019,Pennsylvania,Butler County,187888,0.0013359022396321214,233.15,0.4808935862270899,2.0,0,0,0,0,0,1,0
5321,42019,Pennsylvania,Butler County,187888,0.0013359022396321214,233.15,0.4808935862270899,1.0,0,0,0,0,0,1,0
5322,42019,Pennsylvania,Butler County,187888,0.0013359022396321214,233.15,0.4808935862270899,4.0,0,0,0,0,0,1,0
5323,42019,Pennsylvania,Butler County,187888,0.0013359022396321214,233.15,0.4808935862270899,1.0,0,0,0,0,0,1,0
5324,42019,Pennsylvania,Butler County,187888,0.0013359022396321214,233.15,0.4808935862270899,2.0,0,0,0,0,0,1,0
5325,42021,Pennsylvania,Cambria County,131730,0.0028467319517194263,208.73,0.4808935862270899,1.0,0,0,0,0,0,1,0
5326,42021,Pennsylvania,Cambria County,131730,0.0028467319517194263,208.73,0.4808935862270899,1.0,0,0,0,0,0,1,0
5327,42025,Pennsylvania,Carbon County,64227,0.005729677549940056,171.05,0.4808935862270899,2.0,0,0,0,0,0,1,0
5328,42025,Pennsylvania,Carbon County,64227,0.005729677549940056,171.05,0.4808935862270899,3.0,0,0,0,0,0,1,0
5329,42025,Pennsylvania,Carbon County,64227,0.005729677549940056,171.05,0.4808935862270899,1.0,0,0,0,0,0,1,0
5330,42029,Pennsylvania,Chester County,522046,0.007644920179447788,664.73,0.4808935862270899,2.0,0,0,0,0,0,1,0
5331,42029,Pennsylvania,Chester County,522046,0.007644920179447788,664.73,0.4808935862270899,4.0,0,0,0,0,0,1,0
5332,42029,Pennsylvania,Chester County,522046,0.007644920179447788,664.73,0.4808935862270899,2.0,0,0,0,0,0,1,0
5333,42031,Pennsylvania,Clarion County,38779,0.0013409319477036541,66.55,0.4808935862270899,1.0,0,0,0,0,0,1,0
5334,42033,Pennsylvania,Clearfield County,79388,0.005214893938630523,71.32,0.4808935862270899,3.0,0,0,0,0,0,1,0
5335,42033,Pennsylvania,Clearfield County,79388,0.005214893938630523,71.32,0.4808935862270899,2.0,0,0,0,0,0,1,0
5336,42033,Pennsylvania,Clearfield County,79388,0.005214893938630523,71.32,0.4808935862270899,2.0,0,0,0,0,0,1,0
5337,42033,Pennsylvania,Clearfield County,79388,0.005214893938630523,71.32,0.4808935862270899,1.0,0,0,0,0,0,1,0
5338,42033,Pennsylvania,Clearfield County,79388,0.005214893938630523,71.32,0.4808935862270899,2.0,0,0,0,0,0,1,0
5339,42033,Pennsylvania,Clearfield County,79388,0.005214893938630523,71.32,0.4808935862270899,1.0,0,0,0,0,0,1,0
5340,42033,Pennsylvania,Clearfield County,79388,0.005214893938630523,71.32,0.4808935862270899,1.0,0,0,0,0,0,1,0
5341,42033,Pennsylvania,Clearfield County,79388,0.005214893938630523,71.32,0.4808935862270899,2.0,0,0,0,0,0,1,0
5342,42033,Pennsylvania,Clearfield County,79388,0.005214893938630523,71.32,0.4808935862270899,2.0,0,0,0,0,0,1,0
5343,42035,Pennsylvania,Clinton County,38684,0.0017319822148691966,44.19,0.4808935862270899,2.0,0,0,0,0,0,1,0
5344,42037,Pennsylvania,Columbia County,65456,0.0034068687362503055,139.3,0.4808935862270899,3.0,0,0,0,0,0,1,0
5345,42039,Pennsylvania,Crawford County,85063,0.0014342310993028695,87.69,0.4808935862270899,2.0,0,0,0,0,0,1,0
5346,42041,Pennsylvania,Cumberland County,251423,0.006001837540718232,431.57,0.4808935862270899,1.0,0,0,0,0,0,1,0
5347,42041,Pennsylvania,Cumberland County,251423,0.006001837540718232,431.57,0.4808935862270899,2.0,0,0,0,0,0,1,0
5348,42043,Pennsylvania,Dauphin County,277097,0.023609061086911805,510.62,0.4808935862270899,3.0,0,0,0,0,0,1,0
5349,42043,Pennsylvania,Dauphin County,277097,0.023609061086911805,510.62,0.4808935862270899,1.0,0,0,0,0,0,1,0
5350,42045,Pennsylvania,Delaware County,564751,0.009485596307045051,3040.52,0.4808935862270899,2.0,0,0,0,0,0,1,0
5351,42045,Pennsylvania,Delaware County,564751,0.009485596307045051,3040.52,0.4808935862270899,1.0,0,0,0,0,0,1,0
5352,42045,Pennsylvania,Delaware County,564751,0.009485596307045051,3040.52,0.4808935862270899,2.0,0,0,0,0,0,1,0
5353,42045,Pennsylvania,Delaware County,564751,0.009485596307045051,3040.52,0.4808935862270899,4.0,0,0,0,0,0,1,0
5354,42045,Pennsylvania,Delaware County,564751,0.009485596307045051,3040.52,0.4808935862270899,1.0,0,0,0,0,0,1,0
5355,42045,Pennsylvania,Delaware County,564751,0.009485596307045051,3040.52,0.4808935862270899,1.0,0,0,0,0,0,1,0
5356,42045,Pennsylvania,Delaware County,564751,0.009485596307045051,3040.52,0.4808935862270899,2.0,0,0,0,0,0,1,0
5357,42045,Pennsylvania,Delaware County,564751,0.009485596307045051,3040.52,0.4808935862270899,4.0,0,0,0,0,0,1,0
5358,42045,Pennsylvania,Delaware County,564751,0.009485596307045051,3040.52,0.4808935862270899,2.0,0,0,0,0,0,1,0
5359,42045,Pennsylvania,Delaware County,564751,0.009485596307045051,3040.52,0.4808935862270899,2.0,0,0,0,0,0,1,0
5360,42047,Pennsylvania,Elk County,30169,0.0006297855414498326,38.61,0.4808935862270899,2.0,0,0,0,0,0,1,0
5361,42047,Pennsylvania,Elk County,30169,0.0006297855414498326,38.61,0.4808935862270899,2.0,0,0,0,0,0,1,0
5362,42049,Pennsylvania,Erie County,272061,0.007535074854536299,351.08,0.4808935862270899,1.0,0,0,0,0,0,1,0
5363,42049,Pennsylvania,Erie County,272061,0.007535074854536299,351.08,0.4808935862270899,2.0,0,0,0,0,0,1,0
5364,42049,Pennsylvania,Erie County,272061,0.007535074854536299,351.08,0.4808935862270899,3.0,0,0,0,0,0,1,0
5365,42049,Pennsylvania,Erie County,272061,0.007535074854536299,351.08,0.4808935862270899,1.0,0,0,0,0,0,1,0
5366,42055,Pennsylvania,Franklin County,154835,0.00899667387864501,193.75,0.4808935862270899,1.0,0,0,0,0,0,1,0
5367,42055,Pennsylvania,Franklin County,154835,0.00899667387864501,193.75,0.4808935862270899,1.0,0,0,0,0,0,1,0
5368,42055,Pennsylvania,Franklin County,154835,0.00899667387864501,193.75,0.4808935862270899,3.0,0,0,0,0,0,1,0
5369,42055,Pennsylvania,Franklin County,154835,0.00899667387864501,193.75,0.4808935862270899,4.0,0,0,0,0,0,1,0
5370,42059,Pennsylvania,Greene County,36506,0.002164027831041473,67.17,0.4808935862270899,2.0,0,0,0,0,0,1,0
5371,42059,Pennsylvania,Greene County,36506,0.002164027831041473,67.17,0.4808935862270899,2.0,0,0,0,0,0,1,0
5372,42061,Pennsylvania,Huntingdon County,45168,0.0028781438186326605,52.49,0.4808935862270899,1.0,0,0,0,0,0,1,0
5373,42063,Pennsylvania,Indiana County,84501,0.0022958308185701943,107.47,0.4808935862270899,1.0,0,0,0,0,0,1,0
5374,42065,Pennsylvania,Jefferson County,43641,0.0007561696569739465,69.28,0.4808935862270899,1.0,0,0,0,0,0,1,0
5375,42069,Pennsylvania,Lackawanna County,210793,0.012628502844022334,467.1,0.4808935862270899,2.0,0,0,0,0,0,1,0
5376,42069,Pennsylvania,Lackawanna County,210793,0.012628502844022334,467.1,0.4808935862270899,2.0,0,0,0,0,0,1,0
5377,42069,Pennsylvania,Lackawanna County,210793,0.012628502844022334,467.1,0.4808935862270899,2.0,0,0,0,0,0,1,0
5378,42071,Pennsylvania,Lancaster County,543557,0.020207632318229734,550.37,0.4808935862270899,1.0,0,0,0,0,0,1,0
5379,42071,Pennsylvania,Lancaster County,543557,0.020207632318229734,550.37,0.4808935862270899,1.0,0,0,0,0,0,1,0
5380,42071,Pennsylvania,Lancaster County,543557,0.020207632318229734,550.37,0.4808935862270899,2.0,0,0,0,0,0,1,0
5381,42071,Pennsylvania,Lancaster County,543557,0.020207632318229734,550.37,0.4808935862270899,1.0,0,0,0,0,0,1,0
5382,42071,Pennsylvania,Lancaster County,543557,0.020207632318229734,550.37,0.4808935862270899,4.0,0,0,0,0,0,1,0
5383,42071,Pennsylvania,Lancaster County,543557,0.020207632318229734,550.37,0.4808935862270899,1.0,0,0,0,0,0,1,0
5384,42073,Pennsylvania,Lawrence County,86184,0.0027499303815093287,254.37,0.4808935862270899,1.0,0,0,0,0,0,1,0
5385,42075,Pennsylvania,Lebanon County,141314,0.01956635577508244,369.14,0.4808935862270899,3.0,0,0,0,0,0,1,0
5386,42075,Pennsylvania,Lebanon County,141314,0.01956635577508244,369.14,0.4808935862270899,3.0,0,0,0,0,0,1,0
5387,42075,Pennsylvania,Lebanon County,141314,0.01956635577508244,369.14,0.4808935862270899,2.0,0,0,0,0,0,1,0
5388,42077,Pennsylvania,Lehigh County,368100,0.047030698179842435,1012.55,0.4808935862270899,2.0,0,0,0,0,0,1,0
5389,42077,Pennsylvania,Lehigh County,368100,0.047030698179842435,1012.55,0.4808935862270899,3.0,0,0,0,0,0,1,0
5390,42079,Pennsylvania,Luzerne County,317646,0.027168609080548786,360.45,0.4808935862270899,3.0,0,0,0,0,0,1,0
5391,42079,Pennsylvania,Luzerne County,317646,0.027168609080548786,360.45,0.4808935862270899,4.0,0,0,0,0,0,1,0
5392,42079,Pennsylvania,Luzerne County,317646,0.027168609080548786,360.45,0.4808935862270899,3.0,0,0,0,0,0,1,0
5393,42079,Pennsylvania,Luzerne County,317646,0.027168609080548786,360.45,0.4808935862270899,1.0,0,0,0,0,0,1,0
5394,42079,Pennsylvania,Luzerne County,317646,0.027168609080548786,360.45,0.4808935862270899,2.0,0,0,0,0,0,1,0
5395,42081,Pennsylvania,Lycoming County,113664,0.003800675675675676,94.51,0.4808935862270899,2.0,0,0,0,0,0,1,0
5396,42081,Pennsylvania,Lycoming County,113664,0.003800675675675676,94.51,0.4808935862270899,4.0,0,0,0,0,0,1,0
5397,42081,Pennsylvania,Lycoming County,113664,0.003800675675675676,94.51,0.4808935862270899,1.0,0,0,0,0,0,1,0
5398,42085,Pennsylvania,Mercer County,110683,0.0023129116485819863,173.42,0.4808935862270899,3.0,0,0,0,0,0,1,0
5399,42085,Pennsylvania,Mercer County,110683,0.0023129116485819863,173.42,0.4808935862270899,3.0,0,0,0,0,0,1,0
5400,42087,Pennsylvania,Mifflin County,46222,0.002163471939768941,113.57,0.4808935862270899,2.0,0,0,0,0,0,1,0
5401,42087,Pennsylvania,Mifflin County,46222,0.002163471939768941,113.57,0.4808935862270899,1.0,0,0,0,0,0,1,0
5402,42089,Pennsylvania,Monroe County,169507,0.03237034458753916,279.21,0.4808935862270899,1.0,0,0,0,0,0,1,0
5403,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,1.0,0,0,0,0,0,1,0
5404,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,3.0,0,0,0,0,0,1,0
5405,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,1.0,0,0,0,0,0,1,0
5406,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,2.0,0,0,0,0,0,1,0
5407,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,3.0,0,0,0,0,0,1,0
5408,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,3.0,0,0,0,0,0,1,0
5409,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,3.0,0,0,0,0,0,1,0
5410,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,1.0,0,0,0,0,0,1,0
5411,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,2.0,0,0,0,0,0,1,0
5412,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,4.0,0,0,0,0,0,1,0
5413,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,1.0,0,0,0,0,0,1,0
5414,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,4.0,0,0,0,0,0,1,0
5415,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,3.0,0,0,0,0,0,1,0
5416,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,2.0,0,0,0,0,0,1,0
5417,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,2.0,0,0,0,0,0,1,0
5418,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,2.0,0,0,0,0,0,1,0
5419,42091,Pennsylvania,Montgomery County,828604,0.007565737071025484,1655.92,0.4808935862270899,2.0,0,0,0,0,0,1,0
5420,42095,Pennsylvania,Northampton County,304807,0.019868310110988264,805.4,0.4808935862270899,3.0,0,0,0,0,0,1,0
5421,42095,Pennsylvania,Northampton County,304807,0.019868310110988264,805.4,0.4808935862270899,4.0,0,0,0,0,0,1,0
5422,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,1.0,0,0,0,0,0,1,0
5423,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,2.0,0,0,0,0,0,1,0
5424,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,1.0,0,0,0,0,0,1,0
5425,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,2.0,0,0,0,0,0,1,0
5426,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,2.0,0,0,0,0,0,1,0
5427,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,1.0,0,0,0,0,0,1,0
5428,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,1.0,0,0,0,0,0,1,0
5429,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,2.0,0,0,0,0,0,1,0
5430,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,1.0,0,0,0,0,0,1,0
5431,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,3.0,0,0,0,0,0,1,0
5432,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,2.0,0,0,0,0,0,1,0
5433,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,4.0,0,0,0,0,0,1,0
5434,42101,Pennsylvania,Philadelphia County,1584138,0.03633458701199012,11379.49,0.4808935862270899,2.0,0,0,0,0,0,1,0
5435,42103,Pennsylvania,Pike County,55933,0.012389823538876871,105.27,0.4808935862270899,2.0,0,0,0,0,0,1,0
5436,42103,Pennsylvania,Pike County,55933,0.012389823538876871,105.27,0.4808935862270899,4.0,0,0,0,0,0,1,0
5437,42105,Pennsylvania,Potter County,16622,0.00174467573095897,16.14,0.4808935862270899,2.0,0,0,0,0,0,1,0
5438,42107,Pennsylvania,Schuylkill County,142067,0.007264178169455257,190.45,0.4808935862270899,2.0,0,0,0,0,0,1,0
5439,42107,Pennsylvania,Schuylkill County,142067,0.007264178169455257,190.45,0.4808935862270899,2.0,0,0,0,0,0,1,0
5440,42107,Pennsylvania,Schuylkill County,142067,0.007264178169455257,190.45,0.4808935862270899,1.0,0,0,0,0,0,1,0
5441,42111,Pennsylvania,Somerset County,73952,0.0015685850281263523,72.36,0.4808935862270899,1.0,0,0,0,0,0,1,0
5442,42115,Pennsylvania,Susquehanna County,40589,0.001281135282958437,52.65,0.4808935862270899,2.0,0,0,0,0,0,1,0
5443,42117,Pennsylvania,Tioga County,40763,0.0011039423006157544,37.03,0.4808935862270899,1.0,0,0,0,0,0,1,0
5444,42123,Pennsylvania,Warren County,39498,0.0008861208162438605,47.29,0.4808935862270899,2.0,0,0,0,0,0,1,0
5445,42125,Pennsylvania,Washington County,207346,0.0020063082962777194,242.5,0.4808935862270899,1.0,0,0,0,0,0,1,0
5446,42125,Pennsylvania,Washington County,207346,0.0020063082962777194,242.5,0.4808935862270899,1.0,0,0,0,0,0,1,0
5447,42125,Pennsylvania,Washington County,207346,0.0020063082962777194,242.5,0.4808935862270899,3.0,0,0,0,0,0,1,0
5448,42129,Pennsylvania,Westmoreland County,350611,0.0017369677505839805,355.38,0.4808935862270899,2.0,0,0,0,0,0,1,0
5449,42129,Pennsylvania,Westmoreland County,350611,0.0017369677505839805,355.38,0.4808935862270899,1.0,0,0,0,0,0,1,0
5450,42129,Pennsylvania,Westmoreland County,350611,0.0017369677505839805,355.38,0.4808935862270899,1.0,0,0,0,0,0,1,0
5451,42129,Pennsylvania,Westmoreland County,350611,0.0017369677505839805,355.38,0.4808935862270899,4.0,0,0,0,0,0,1,0
5452,42131,Pennsylvania,Wyoming County,27046,0.0015529098572801892,71.17,0.4808935862270899,2.0,0,0,0,0,0,1,0
5453,42133,Pennsylvania,York County,448273,0.015394636750373098,481.07,0.4808935862270899,4.0,0,0,0,0,0,1,0
5454,42133,Pennsylvania,York County,448273,0.015394636750373098,481.07,0.4808935862270899,4.0,0,0,0,0,0,1,0
5455,42133,Pennsylvania,York County,448273,0.015394636750373098,481.07,0.4808935862270899,3.0,0,0,0,0,0,1,0
5456,42133,Pennsylvania,York County,448273,0.015394636750373098,481.07,0.4808935862270899,5.0,0,0,0,0,0,1,0
5457,42133,Pennsylvania,York County,448273,0.015394636750373098,481.07,0.4808935862270899,4.0,0,0,0,0,0,1,0
5458,44001,Rhode Island,Bristol County,48649,0.0035149746140722316,2064.01,0.43946330152315793,3.0,0,0,0,0,0,0,1
5459,44001,Rhode Island,Bristol County,48649,0.0035149746140722316,2064.01,0.43946330152315793,1.0,0,0,0,0,0,0,1
5460,44001,Rhode Island,Bristol County,48649,0.0035149746140722316,2064.01,0.43946330152315793,3.0,0,0,0,0,0,0,1
5461,44001,Rhode Island,Bristol County,48649,0.0035149746140722316,2064.01,0.43946330152315793,1.0,0,0,0,0,0,0,1
5462,44001,Rhode Island,Bristol County,48649,0.0035149746140722316,2064.01,0.43946330152315793,2.0,0,0,0,0,0,0,1
5463,44001,Rhode Island,Bristol County,48649,0.0035149746140722316,2064.01,0.43946330152315793,2.0,0,0,0,0,0,0,1
5464,44001,Rhode Island,Bristol County,48649,0.0035149746140722316,2064.01,0.43946330152315793,1.0,0,0,0,0,0,0,1
5465,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,2.0,0,0,0,0,0,0,1
5466,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,1.0,0,0,0,0,0,0,1
5467,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,3.0,0,0,0,0,0,0,1
5468,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,2.0,0,0,0,0,0,0,1
5469,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,3.0,0,0,0,0,0,0,1
5470,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,2.0,0,0,0,0,0,0,1
5471,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,3.0,0,0,0,0,0,0,1
5472,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,1.0,0,0,0,0,0,0,1
5473,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,2.0,0,0,0,0,0,0,1
5474,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,2.0,0,0,0,0,0,0,1
5475,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,1.0,0,0,0,0,0,0,1
5476,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,1.0,0,0,0,0,0,0,1
5477,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,1.0,0,0,0,0,0,0,1
5478,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,2.0,0,0,0,0,0,0,1
5479,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,1.0,0,0,0,0,0,0,1
5480,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,1.0,0,0,0,0,0,0,1
5481,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,2.0,0,0,0,0,0,0,1
5482,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,2.0,0,0,0,0,0,0,1
5483,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,3.0,0,0,0,0,0,0,1
5484,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,1.0,0,0,0,0,0,0,1
5485,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,3.0,0,0,0,0,0,0,1
5486,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,2.0,0,0,0,0,0,0,1
5487,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,1.0,0,0,0,0,0,0,1
5488,44003,Rhode Island,Kent County,163861,0.00705475982692648,985.94,0.43946330152315793,3.0,0,0,0,0,0,0,1
